speaker,text,minute_start,minute_end
Joe Biden,[crosstalk 00:24:42],,
Chris Wallace,That’s the end of the segment.,,
Chris Wallace,We’re moving on.,,
Joe Biden,He didn’t take that.,,
Chris Wallace,Vice President-,,
Donald Trump,"Chris, can I be honest?",,
Donald Trump,It’s a very important question-,,
Joe Biden,Try to be honest.,,
Chris Wallace,No.,,
Donald Trump,He stood up-,,
Chris Wallace,The answer to the question is no.,,
Donald Trump,… and the threatened Ukraine-,,
Chris Wallace,Sir-,,
Donald Trump,… with a billion dollars-,,
Joe Biden,That is absolutely not true.,,
Chris Wallace,Stop.,,
Chris Wallace,"[crosstalk 00:25:02] Gentlemen, I hate to raise my voice, but I- [crosstalk 00:25:05] Why should I be different than the two of you?",,
Chris Wallace,So here’s the deal.,,
Joe Biden,That’s a good point.,,
Chris Wallace,We have six segments.,,
Chris Wallace,We have ended that segment.,,
Chris Wallace,We’re going to go to the next segment.,,
Chris Wallace,"In that segment, you each are going to have two uninterrupted moments.",,
Chris Wallace,"In those two interrupted minutes, Mr. President, you can say anything you want.",,
Chris Wallace,"I’m going to ask a question about race, but if you want to answer about something else, go ahead.",,
Chris Wallace,"But I think that the country would be better served, if we allowed both people to speak with fewer interruptions.",,
Chris Wallace,"I’m appealing to you, sir, to do that.",,
Donald Trump,"Well, and him too.",,
Chris Wallace,"Well, frankly, you’ve been doing more interrupting than he has.",,
Donald Trump,"Well, that’s all right, but he does plenty.",,
Chris Wallace,"Well, sir, less than-",,
Donald Trump,He does plenty.,,
Chris Wallace,"No, less than you have.",,
Chris Wallace,Let’s please continue on.,,
Chris Wallace,The issue of rice.,,
Chris Wallace,"Vice-President Biden, you say that President Trump’s response to the violence in Charlottesville three years ago, when he talked about very fine people on both sides, was what directly led you to launch this run for president.",,
Donald Trump,"Oh yeah, sure.",,
Chris Wallace,"President Trump, you have often said that you believe you will have done more for Black Americans than any president with the possible exception of Abraham Lincoln.",,
Donald Trump,That’s true.,,
Chris Wallace,"My question for the two of you, is why should voters trust you rather than your opponent to deal with the race issues facing this country over the next four years?",,
Chris Wallace,"Vice President Biden, you go first.",,
Joe Biden,It’s about equity and equality.,,
Joe Biden,It’s about decency.,,
Joe Biden,It’s about the constitution.,,
Joe Biden,"And we have never walked away from trying to require equity for everyone, equality for the whole of America.",,
Joe Biden,"But we’ve never accomplished it, but we’ve never walked away from it like he has done.",,
Joe Biden,"It is true, the reason I got in the race is when those people… Close your eyes, remember what those people look like coming out of the fields, carrying torches, their veins bulging, just spewing anti-Semitic bile and accompanied by the Ku Klux Klan.",,
Joe Biden,A young woman got killed and they asked the president what he thought.,,
Joe Biden,"He said, “There were very fine people on both sides.” No president’s ever said anything like that.",,
Joe Biden,[crosstalk 00:27:10].,,
Chris Wallace,It is his-,,
Joe Biden,Now-,,
Chris Wallace,… minute sir.,,
Joe Biden,"… second point I’d make to you, is that when Floyd was killed, when Mr. Floyd was killed, there was a peaceful protest in front of the White House.",,
Joe Biden,What did he do?,,
Joe Biden,"He came out of his bunker, had the military use tear gas on them so he could walk across to a church and hold up a Bible.",,
Joe Biden,And then what happened after that?,,
Joe Biden,The Bishop of that very church said that it was a disgrace.,,
Joe Biden,"The general who was with him said all he ever wants to do is divide people, not unite people at all.",,
Joe Biden,"This is a president who has used everything as a dog whistle, to try to generate racists hatred, racist division.",,
Joe Biden,"This is a man who, in fact, you talk about helping African-Americans, one in 1000 African Americans has been killed because of the coronavirus.",,
Joe Biden,"And if he doesn’t do something quickly, by the end of the year, one in 500 will have been killed.",,
Joe Biden,One in 500 African Americans.,,
Joe Biden,This man is as a savior of African-Americans?,,
Joe Biden,This man cares at all?,,
Joe Biden,This man’s done virtually nothing.,,
Joe Biden,"Look, the fact is that you have to look at what he talks about.",,
Joe Biden,You have to look at what he did.,,
Joe Biden,And what he did has been disastrous for the African-American community.,,
Donald Trump,So-,,
Chris Wallace,"President Trump, you have two minutes.",,
Chris Wallace,Why should Americans trust you over your opponent to deal race issues?,,
Donald Trump,"You did a crime bill, 1994, where you call them super predators.",,
Donald Trump,African-Americans are super predators and they’ve never forgotten it.,,
Donald Trump,They’ve never forgotten it.,,
Joe Biden,I’ve never said-,,
Chris Wallace,"No, no, sir.",,
Chris Wallace,It’s his two minutes.,,
Donald Trump,"So you did that and they call you a super predator and I’m letting people out of jail now, that you have treated the African-American population community, you have treated the black community about as bad as anybody in this country.",,
Donald Trump,"You did the 1990… And that’s why, if you look at the polls, I’m doing better than any Republican has done in a long time, because they saw what you did.",,
Donald Trump,"You call them super predators, and you’ve called them worse than that.",,
Donald Trump,"Because you look back at your testimony over the years, you’ve called them a lot worse than that.",,
Donald Trump,"As far as the church is concerned and as far as the generals are concerned, we just got the support of 250 military leaders and generals, total support.",,
Donald Trump,"Law enforcement, almost every law enforcement group in the United States.",,
Donald Trump,I have Florida.,,
Donald Trump,I have Texas.,,
Donald Trump,I have Ohio.,,
Donald Trump,"I have every… Excuse me, Portland, the sheriff just came out today and he said, “I support President Trump.”",,
Donald Trump,I don’t think you have any law enforcement.,,
Donald Trump,You can’t even say the word law enforcement.,,
Donald Trump,"Because if you say those words, you’re going to lose all of your radical left supporters.",,
Donald Trump,"And why aren’t you saying those words, Joe?",,
Donald Trump,Why don’t you say the words law enforcement?,,
Donald Trump,Because you know what?,,
Donald Trump,"If called us in Portland, we would put out that fire in a half an hour.",,
Donald Trump,"But they won’t do it, because they’re run by radical left Democrats.",,
Donald Trump,"If you look at Chicago, if you look at any place you want to look, Seattle, they heard we were coming in the following day and they put up their hands and we got back Seattle.",,
Donald Trump,"Minneapolis, we got it back, Joe, because we believe in law and order, but you don’t.",,
Donald Trump,"The top 10 cities and just about the top 40 cities are run by Democrats, and in many cases radical left.",,
Donald Trump,"And they’ve got you wrapped around their finger, Joe, to a point where you don’t want to say anything about law and order.",,
Donald Trump,"And I’ll tell you what, the people of this country want and demand law and order and you’re afraid to even say it.",,
Chris Wallace,All right.,,
Chris Wallace,I want to return to the question of race.,,
Chris Wallace,"Vice President Biden, after the grand jury in the Breonna Taylor case decided not to charge any of the police with homicide, you said it raises the question, “Whether justice could be equally applied in America.” Do you believe that there is a separate but unequal system of justice for Blacks in this country?",,
Joe Biden,"Yes, there is.",,
Joe Biden,"There’s systemic injustice in this country, in education and work and in law enforcement and the way in which it’s enforced.",,
Joe Biden,"But look, the vast majority of police officers are good, decent, honorable men and women.",,
Joe Biden,"They risk their lives every day to take care of us, but there are some bad apples.",,
Joe Biden,"And when they occur, when they find them, they have to be sorted out.",,
Joe Biden,They have to be held accountable.,,
Joe Biden,They have to be held accountable.,,
Joe Biden,"And what I’m going to do as President of the United States is call together an entire group of people at the White House, everything from the civil rights groups, to the police officers, to the police chiefs, and we’re going to work this out.",,
Joe Biden,We’re going to work this out.,,
Joe Biden,"So we changed the way in which we have more transparency, in when these things happen.",,
Joe Biden,These cops aren’t happy to see what happened to George Floyd.,,
Joe Biden,These cops aren’t happy to see what happened to Breonna Taylor.,,
Joe Biden,"Most don’t like it, but we have to have a system where people are held accountable when… And by the way, violence in response is never appropriate, never appropriate.",,
Joe Biden,"Peaceful protest is, violence is never appropriate.",,
Chris Wallace,"All right, Mr.-",,
Donald Trump,What is peaceful protest?,,
Donald Trump,When they run through the middle of the town-,,
Chris Wallace,President Trump-,,
Donald Trump,… and burn down your stores and kill people all over the place- [crosstalk 00:32:14].,,
Joe Biden,That is not peaceful protest.,,
Donald Trump,"No it’s not, but you say it is.",,
Chris Wallace,"President Trump, I’d like to continue with the issue of race.",,
Chris Wallace,I promise we’re going to get to the issue of law and order in a moment.,,
Donald Trump,Fine.,,
Chris Wallace,"This month, your administration directed federal agencies to end racial sensitivity training that addresses white privilege or critical race theory.",,
Chris Wallace,"Why did you decide to do that, to end racial sensitivity training?",,
Chris Wallace,"And do you believe that there is systemic racism in this country, sir?",,
Donald Trump,I ended it because it’s racist.,,
Donald Trump,I ended it because a lot of people were complaining that they were asked to do things that were absolutely insane.,,
Donald Trump,"That it a radical revolution that was taking place in our military, in our schools, all over the place.",,
Donald Trump,"And you know it, and so does everybody else.",,
Donald Trump,And he would know it- [crosstalk 00:33:02],,
Chris Wallace,What is radical about racial sensitivity training?,,
Donald Trump,"If you were a certain person, you had no status in life.",,
Donald Trump,It was sort of a reversal.,,
Donald Trump,"And if you look at the people, we were paying people hundreds of thousands of dollars to teach very bad ideas and frankly, very sick ideas.",,
Donald Trump,"And really, they were teaching people to hate our country And I’m not going to do that.",,
Donald Trump,I’m not going to allow that to happen.,,
Donald Trump,We have to go back to the core values of this country.,,
Donald Trump,They were teaching people that our country is a horrible place.,,
Donald Trump,It’s a racist place.,,
Donald Trump,And they were teaching people to hate our country.,,
Donald Trump,And I’m not going to allow that to happen.,,
Chris Wallace,Vice President Biden.,,
Joe Biden,Nobody’s doing that.,,
Joe Biden,He’s the racist.,,
Donald Trump,You just don’t know.,,
Joe Biden,Here’s the deal.,,
Joe Biden,I know a lot more about this- [crosstalk 00:15:43].,,
Chris Wallace,Let him finish.,,
Joe Biden,The fact is that there is racial insensitivity.,,
Joe Biden,"People have to be made aware of what other people feel like, what insults them, what is demeaning to them.",,
Joe Biden,It’s important people know.,,
Joe Biden,"Many people don’t want to hurt other people’s feelings, but it makes a big difference.",,
Joe Biden,It makes a gigantic difference in the way a child is able to grow up and have a sense of self-esteem.,,
Joe Biden,It’s a little bit like how this guy and his friends look down on so many people.,,
Joe Biden,"They look down their nose on people like Irish Catholics, like me, who grow up in Scranton.",,
Joe Biden,They look down on people who don’t have money.,,
Joe Biden,They look down on people who are of a different faith.,,
Joe Biden,They looked down on people who are a different color.,,
Joe Biden,"In fact, we’re all Americans.",,
Joe Biden,The only way we’re going to bring this country together is bring everybody together.,,
Joe Biden,"There’s nothing we cannot do, if we do it together.",,
Joe Biden,We can take this on and we can defeat racism in American.,,
Chris Wallace,"Vice President… I mean, President Trump, sir.",,
Donald Trump,"During the Obama-Biden administration, there was tremendous division.",,
Donald Trump,There was hatred.,,
Donald Trump,"You look at Ferguson, you look at, or you go to very… Many places, look at Oakland.",,
Donald Trump,Look what happened in Oakland.,,
Donald Trump,Look what happened in Baltimore.,,
Donald Trump,"Look what happened… Frankly, it was more violent than what I’m even seeing now.",,
Joe Biden,Oh my Lord.,,
Donald Trump,But the reason-,,
Joe Biden,This is ridiculous.,,
Donald Trump,… is that the Democrats that run these cities-,,
Joe Biden,Absolutely ridiculous.,,
Donald Trump,"… don’t want to talk, like you, about law and order.",,
Joe Biden,Violent crime-,,
Donald Trump,And you still haven’t mentioned.,,
Donald Trump,Are you in favor of law and order?,,
Joe Biden,I’m in favor of law.,,
Joe Biden,You- [crosstalk 00:35:15].,,
Donald Trump,Are you in favor of law and order?,,
Donald Trump,[crosstalk 00:35:17],,
Chris Wallace,"You asked a question, let him finish.",,
Chris Wallace,[crosstalk 00:35:18] Let him answer.,,
Joe Biden,"Law and order with justice, where people get treated fairly.",,
Donald Trump,Okay.,,
Joe Biden,"And the fact of the matter is, violent crime went down 17%, 15% in our administration.",,
Joe Biden,It’s gone up on his watch.,,
Donald Trump,It went down much more in ours.,,
Chris Wallace,"All right, we’re done- [crosstalk 00:35:35] Mr. President, you’re going to be very happy because we’re now going to talk about law and order.",,
Donald Trump,The places we had trouble were democratic run cities-,,
Chris Wallace,That’s exactly my question.,,
Chris Wallace,"There has been a dramatic increase in homicides in America this summer particularly, and you often blame that on democratic mayors and democratic governors.",,
Chris Wallace,"But in fact, there have been equivalent spikes in Republican led cities, like Tulsa and Fort Worth.",,
Chris Wallace,"So the question is, is this really a…",,
Chris Wallace,It’s like Tulsa and Fort worth.,,
Chris Wallace,"So the question is, is this really a party issue?",,
Donald Trump,"I think as a party issue, you can bring in a couple of examples but if you look at Chicago, what’s going on in Chicago where a 53 people were shot and eight died shot, if you look at New York where it’s going up, like nobody’s ever seen anything.",,
Donald Trump,"The numbers are going up a 100%, 150%, 200% crime, it is crazy what’s going on and he doesn’t want to say law and order because he can’t because he’ll lose his radical left supporters and once he does that, it’s over with.",,
Donald Trump,"But if he ever got to run this country and they ran it the way he would want to run it, we would have by the way our suburbs would be gone.",,
Donald Trump,And you would see problems like you’ve never seen before.,,
Joe Biden,He wouldn’t know a suburb unless you took a wrong turn.,,
Donald Trump,"Oh, I know suburbs so much that you.",,
Chris Wallace,Gentlemen wait a minute.,,
Joe Biden,I was raised in the suburbs.,,
Joe Biden,This is not 1950.,,
Joe Biden,All these dog whistles and racism don’t work anymore.,,
Joe Biden,Suburbs are by and large integrated.,,
Joe Biden,"There’s many people today driving their kids to soccer practice and/or black and white and Hispanic in the same car as there have been any time in the past, what really is a threat to the suburbs and their safety is his failure to deal with COVID.",,
Joe Biden,They’re dying in the suburbs.,,
Joe Biden,"His failure to deal with the environment, they’re being flooded, they’re being burned out because his refusal to do anything.",,
Joe Biden,That’s why the suburbs are in trouble.,,
Chris Wallace,I do want to talk about this issue of law and order though.,,
Chris Wallace,"And in the joint recommendation that came from the Biden-Bernie Sanders task force, you talked about quote re-imagining policing.",,
Chris Wallace,"First of all, what does re-imagining policing mean and do you support?",,
Chris Wallace,"If I might finish the question, what does re-imagining policing mean and do you support the Black Lives Matter call for community control of policing?",,
Joe Biden,"Look, what I support are the police having the opportunity to deal with the problems they face and I’m totally opposed to defunding the police offices.",,
Joe Biden,"As a matter of fact police, local police, the only one defunding in his budget calls for a $400 million cut in local law enforcement assistance.",,
Joe Biden,They need more assistance.,,
Joe Biden,They need when they show up for a 9-11 call to have someone with them as a psychologist or psychiatrist to keep them from having to use force and be able to talk people down.,,
Joe Biden,We have to have community policing like we had before where the officers get to know the people in the communities.,,
Joe Biden,"That’s when crime went down, it didn’t go up.",,
Joe Biden,It went down.,,
Joe Biden,And so we have to be…,,
Donald Trump,That’s not what they are talking about this.,,
Donald Trump,That’s not what it is about.,,
Donald Trump,He’s talking about defunding the police.,,
Joe Biden,That is not true.,,
Donald Trump,He doesn’t have any law support.,,
Donald Trump,He has no law enforcement.,,
Joe Biden,That’s not true.,,
Donald Trump,He has almost nothing.,,
Donald Trump,"Oh, really, who do you have name one group that supports you name one group that came out and supported you.",,
Donald Trump,Go ahead.,,
Donald Trump,Think we have time.,,
Joe Biden,We don’t have time to do anything.,,
Donald Trump,"No, no think right now.",,
Donald Trump,Name one law enforcement group that came out in support of you.,,
Chris Wallace,"Now, gentleman.",,
Chris Wallace,I think I’m going to tell I’m going to take back the bottom line.,,
Donald Trump,There aren’t any.,,
Chris Wallace,"And I want to get to another subject, which is the issue of protests in many cities that have turned violent in Portland, Oregon, especially we had more than a 100 straight days of protests, which I think you would agree, you talk about peaceful protests.",,
Chris Wallace,Many of those turned into riots.,,
Chris Wallace,Mr.,,
Chris Wallace,Vice-president you say that people who commit crimes should be held accountable.,,
Chris Wallace,"The question I have though is as the democratic nominee, and earlier tonight, you said that you are the Democratic Party right now, have you ever called the Democratic Mayor of Portland or the Democratic Governor of Oregon and said, “Hey, you got to stop this, bring in the National Guard, do whatever it takes, but you’d stop the days and months of violence in Portland.”",,
Joe Biden,I don’t hold public office.,,
Joe Biden,Now I am a former vice president.,,
Joe Biden,I’ve made it clear.,,
Joe Biden,I’ve made it clear in my public statements that the violence should be prosecuted.,,
Joe Biden,It should be prosecuted and anyone who committed it should be prosecuted.,,
Chris Wallace,But you’ve never called for the people…,,
Donald Trump,He’s never done that.,,
Chris Wallace,"Excuse me, sir.",,
Chris Wallace,You had never called for the leaders in Portland and in Oregon to call and bring in the National Guard and knock off a 100 days of riots.,,
Joe Biden,They can in fact take care of it if he just stay out of the way.,,
Donald Trump,Oh really?,,
Donald Trump,I sent in the US Marshalls to get the killer of a young man in the middle of the street and they shot him for three days Portland didn’t do anything.,,
Donald Trump,I sent in the US Marshals they took care of business.,,
Chris Wallace,Go ahead sir.,,
Joe Biden,"And by the way his own former spokesperson said, “Riots and chaos and violence help he cause.” That’s what this is all about.",,
Donald Trump,I don’t know who said that.,,
Joe Biden,I do.,,
Donald Trump,Who?,,
Joe Biden,I think Kellyanne Conway.,,
Donald Trump,I don’t think she said that.,,
Joe Biden,She said that.,,
Donald Trump,I don’t think so.,,
Joe Biden,"Here’s the point, the point is that that’s why he keeps trying to rile everything up.",,
Joe Biden,"He doesn’t want to calm things down instead of going in and talking to people and saying, “Let’s get everybody together.",,
Joe Biden,Figure out how to deal with this.” What’s he do?,,
Joe Biden,He just pours gasoline in the fire constantly and every single solitary time.,,
Chris Wallace,Okay.,,
Chris Wallace,"And to end this, button up this segment I’m going to give you a minute to answer, sir.",,
Chris Wallace,You have repeatedly criticized…,,
Donald Trump,Does it mean I have to answer his stuff.,,
Chris Wallace,You have repeatedly…,,
Donald Trump,"Wait a second, you have made a statement.",,
Chris Wallace,You’ve been talking back and forth.,,
Chris Wallace,I’m asking you.,,
Donald Trump,I would love to end it.,,
Chris Wallace,You know sir if you want to switch seats we could very quickly can do that.,,
Donald Trump,"I’ll send in the National Guard, it would be over.",,
Donald Trump,That’d be no problem.,,
Donald Trump,But I don’t want to accept the National Guard.,,
Chris Wallace,You have repeatedly criticized the vice president for not specifically calling out Antifa and other left wing extremist groups.,,
Chris Wallace,But are you willing tonight to condemn white supremacists and militia group and to say that they need to stand down and not add to the violence in a number of these cities as we saw in Kenosha and as we’ve seen in Portland.,,
Donald Trump,"Sure, I’m will to do that.",,
Chris Wallace,Are you prepared specifically to do it.,,
Donald Trump,I would say almost everything I see is from the left wing not from the right wing.,,
Chris Wallace,But what are you saying?,,
Donald Trump,I’m willing to do anything.,,
Donald Trump,I want to see peace.,,
Chris Wallace,"Well, do it, sir.",,
Joe Biden,"Say it, do it say it.",,
Donald Trump,What do you want to call them?,,
Donald Trump,"Give me a name, give me a name, go ahead who do you want me to condemn.",,
Chris Wallace,White supremacist and right-wing militia.,,
Donald Trump,"Proud Boys, stand back and stand by.",,
Donald Trump,But I’ll tell you what somebody’s got to do something about Antifa and the left because this is not a right wing problem this is a left wing.,,
Joe Biden,"He’s own FBI Director said unlike white supremacist, Antifa is an idea not an organization-",,
Donald Trump,Oh you got to be kidding me.,,
Joe Biden,… not a militia.,,
Joe Biden,That’s what his FBI Director said.,,
Donald Trump,"Well, then you know what, he’s wrong.",,
Chris Wallace,"We’re done, sir.",,
Chris Wallace,Moving onto the next… [crosstalk 00:42:46],,
Donald Trump,Antifa is bad.,,
Joe Biden,"Every body in your administration tells you the true, it’s a bad idea.",,
Joe Biden,You have no idea about anything.,,
Donald Trump,"You know what, Antifa is a dangerous radical group.",,
Chris Wallace,"All right, gentlemen we’re now moving onto the Trump-Biden record.",,
Donald Trump,"And you ought to be careful of them, they’ll over throw you.",,
Chris Wallace,I’m going to ask a question.,,
Chris Wallace,"When the president seeks a second term, it is generally a referendum on his record but vice president Biden, you’d like to quote one of your dad’s sayings, which is don’t compare me to the almighty, compare me to the alternative.",,
Chris Wallace,And in this case sir you are the alternative.,,
Chris Wallace,"Looking at both of your records, I’m going to ask each of you.",,
Chris Wallace,"Why should voters elect you president over your opponent in this segment, President Trump you’ll go first, two minutes.",,
Donald Trump,Because there is never been an administration or president who has done more than I’ve done in a period of three and a half years.,,
Donald Trump,"And that’s despite the impeachment hoax and you so what happened today with Hillary Clinton, where it was a whole big con job.",,
Donald Trump,"But despite going through all of these things where I had a fight, both flanks and behind me and above there has never been an administration that’s done what I’ve done.",,
Donald Trump,"The greatest, before COVID came in the greatest economy in history, lowest unemployment numbers, everything was good.",,
Donald Trump,Everything was going.,,
Donald Trump,"And by the way, there was unity going to happen.",,
Donald Trump,"People were calling me for the first time in years, they were calling and they were saying it’s time maybe and then what happened?",,
Donald Trump,We got hit.,,
Donald Trump,But now we’re building it back up again.,,
Donald Trump,"A rebuilding of the military, including Space Force and all of the other things.",,
Donald Trump,"A fixing of the VA which was a mess under him, 308,000 people died because they didn’t have proper health care.",,
Donald Trump,It was a mess.,,
Donald Trump,"And we now got a 91% approval rating at the VA, our vets.",,
Donald Trump,We take care of our vets.,,
Donald Trump,But we’ve rebuilt our military.,,
Donald Trump,"And I’ll tell you something, some people say maybe the most important by the end of the first term I’ll have approximately 300 Federal judges and Court of Appeals judges, 300 and hopefully three great Supreme Court judges, justices that is a record the likes of which very few people and one of the reasons I’ll have so many judges because President Obama and him left me 128 judges to fill.",,
Donald Trump,"When you leave office, you don’t leave any judges.",,
Donald Trump,"That’s like, you just don’t do that.",,
Donald Trump,"They left 128 openings and if I were a member of his party, because they have a little different philosophy, I’d say, if you left us 128 openings you can’t be a good president.",,
Donald Trump,"You can’t be a good vice president but I want to thank you because it gives us almost, it’ll probably be above that number.",,
Donald Trump,"By the end of this term, 300 judges.",,
Donald Trump,It’s a record.,,
Chris Wallace,Looking at both of your records.,,
Chris Wallace,"Why should voters elect you President as opposed to president Trump, you have two minutes uninterrupted.",,
Joe Biden,"Under this president, we become weaker, sicker, poor, more divided and more violent.",,
Joe Biden,"When I was vice president, we inherited a recession.",,
Joe Biden,I was asked to fix it.,,
Joe Biden,I did.,,
Joe Biden,We left him a booming economy and he caused the recession.,,
Joe Biden,"With regard to being weaker, the fact is that I’ve gone head to head with Putin and made it clear to him we’re not going to take any of his stuff.",,
Joe Biden,He’s Putin’s puppy.,,
Joe Biden,He still refuses to even say anything to Putin about the bounty on the heads of American soldiers.,,
Donald Trump,You son got three and a half million dollars.,,
Joe Biden,"By the way, my son…",,
Chris Wallace,Wait a minute.,,
Chris Wallace,"Mr. President, your campaign agreed to both sides would get two minute answers, uninterrupted.",,
Chris Wallace,"Well, you’re a side agreed to it and why don’t you observe what your campaign agreed to as a ground rule.",,
Chris Wallace,"Okay, sir?",,
Joe Biden,He never keeps his word.,,
Chris Wallace,"No, that was a rhetorical question.",,
Joe Biden,Can you get back 30 seconds?,,
Chris Wallace,Yes.,,
Chris Wallace,"You may have, go ahead.",,
Joe Biden,"So thirdly, we’re poor.",,
Joe Biden,The billionaires have gotten much more wealthy by a tune of over $3- $400 billion more just since COVID.,,
Joe Biden,"You in the home, you got less you’re in more trouble than you were before.",,
Joe Biden,In terms of being more violent.,,
Joe Biden,When we were in office there were 15% less violence in America than there is today.,,
Joe Biden,He’s President United States.,,
Joe Biden,It’s on his watch.,,
Joe Biden,"And with regard to more divided the nation, it can’t stay divided.",,
Joe Biden,We can’t be this way.,,
Joe Biden,"And speaking of my son, the way you talk about the military, the way you talk about them being losers and being and just being suckers.",,
Joe Biden,My son was in Iraq.,,
Joe Biden,He spent a year there.,,
Joe Biden,He got the Brown Star.,,
Joe Biden,He got the Conspicuous Service Medal.,,
Joe Biden,He was not a loser.,,
Joe Biden,He was a Patriot and the people left behind there were heroes.,,
Donald Trump,Really?,,
Joe Biden,And I resent-,,
Donald Trump,"Are you talking Hunter, are you talking about Hunter.",,
Joe Biden,"I’m talking about my son, Beau Biden, you’re talking about Hunter?",,
Donald Trump,I don’t know Beau.,,
Donald Trump,I know Hunter.,,
Donald Trump,Hunter got thrown out of the military.,,
Donald Trump,He was thrown out dishonorably discharged.,,
Joe Biden,That’s not true he was not dishonorably discharged.,,
Donald Trump,For cocaine use.,,
Donald Trump,And he didn’t have a job until you became vice president.,,
Joe Biden,None of that is true.,,
Donald Trump,"Once you became vice president he made a fortune in Ukraine, in China, in Moscow and various other places.",,
Joe Biden,That is not true.,,
Donald Trump,He made a fortune and he didn’t have a job.,,
Joe Biden,My son like a lot of people at home had a drug problem.,,
Joe Biden,He’s overtaking it.,,
Joe Biden,He’s fixed it.,,
Joe Biden,He’s worked on it.,,
Joe Biden,"And I’m proud of him, I’m proud of my son.",,
Donald Trump,But why was he given tens of millions of dollars?,,
Joe Biden,He wasn’t given tens of millions of dollars.,,
Joe Biden,[crosstalk 00:48:23] It was all discredited.,,
Chris Wallace,We’ve already been through this.,,
Chris Wallace,I think the American people would rather hear about more substantial subjects.,,
Chris Wallace,"Well, as the moderator, sir, I’m going to make a judgment call here.",,
Donald Trump,I know but when somebody gets three and a half million dollars from the Mayor of Moscow.,,
Joe Biden,That is not true.,,
Joe Biden,That report is totally discredited.,,
Donald Trump,Why did he get it?,,
Joe Biden,Mitt Romney on that committee said it wasn’t worth taxpayer’s money.,,
Joe Biden,That report was written for political reason.,,
Chris Wallace,I’d like to talk about climate change.,,
Joe Biden,So would I.,,
Chris Wallace,Okay.,,
Chris Wallace,The forest fires in the West are raging now.,,
Chris Wallace,They have burned millions of acres.,,
Chris Wallace,They have displaced hundreds of thousands of people.,,
Chris Wallace,When state officials there blamed the fires on climate change.,,
Chris Wallace,"Mr. President, you said, I don’t think the science knows.",,
Chris Wallace,"Over your four years, you have pulled the US out of the Paris Climate Accord.",,
Chris Wallace,"You have rolled back a number of Obama Environmental records, what do you believe about the science of climate change and what will you do in the next four years to confront it?",,
Donald Trump,I want crystal clean water and air.,,
Donald Trump,I want beautiful clean air.,,
Donald Trump,"We have now the lowest carbon… If you look at our numbers right now, we are doing phenomenally.",,
Donald Trump,But I haven’t destroyed our businesses.,,
Donald Trump,Our businesses aren’t put out of commission.,,
Donald Trump,"If you look at the Paris Accord, it was a disaster from our standpoint.",,
Donald Trump,And people are actually very happy about what’s going on because our businesses are doing well.,,
Donald Trump,"As far as the fires are concerned, you need forest management.",,
Donald Trump,"In addition to everything else, the forest floors are loaded up with trees, dead trees that are years old and they’re like tinder and leaves and everything else.",,
Donald Trump,You drop a cigarette in there the whole forest burns down.,,
Donald Trump,You’ve got to have forest management.,,
Chris Wallace,"What do you believe about the science of climate change, sir?",,
Donald Trump,I believe that we have to do everything we can to have immaculate air immaculate water and do whatever else we can that’s good.,,
Donald Trump,"We’re planting a billion trees, the Billion Tree Project and it’s very exciting for a lot of people.",,
Chris Wallace,"You believe that human pollution, gas, greenhouse gas emissions contributes to the global warming of this planet.",,
Donald Trump,"I think a lot of things do, but I think to an extent, yes.",,
Donald Trump,"I think to an extent, yes, but I also think we have to do better management of our forest.",,
Donald Trump,Every year I get the call.,,
Donald Trump,"California’s burning, California’s burning.",,
Donald Trump,"If that was cleaned, if that were, if you had forest management, good forest management, you wouldn’t be getting those calls.",,
Donald Trump,"In Europe, they live they’re forest cities.",,
Donald Trump,They call forest cities.,,
Donald Trump,They maintain their forest.,,
Donald Trump,They manage their forest.,,
Donald Trump,"I was with the head of a major country, it’s a forest city.",,
Donald Trump,"He said, “Sir, we have trees that are far more, they ignite much easier than California.",,
Donald Trump,There shouldn’t be that problem.” I spoke with the Governor about it.,,
Donald Trump,I’m getting along very well with the governor.,,
Donald Trump,"But I said, “At some point you can’t every year have hundreds of thousands of acres of land just burned to the ground.” That’s burning down because of a lack of management.",,
Chris Wallace,"But sir if you believe in the science of climate change, why have you rolled back the Obama Clean Power Plan which limited carbon emissions and power plants?",,
Chris Wallace,Why have you relaxed…?,,
Donald Trump,Because it was driving energy prices through the sky.,,
Joe Biden,Why have you relaxed fuel economy standards that are going to create more pollution from cars and trucks?,,
Donald Trump,"Well, not really because what’s happening is the car is much less expensive and it’s a much safer car and you talk it about a tiny difference.",,
Donald Trump,And then what would happen because of the cost of the car you would have at least double and triple the number of cars purchased.,,
Donald Trump,"We have the old slugs out there that are 10, 12 years old.",,
Donald Trump,"If you did that, the car would be safer.",,
Donald Trump,"It would be much cheaper by $3,500.",,
Chris Wallace,But in the case of California they have simply ignored that.,,
Donald Trump,"No, but you would take a lot of cars off the market because people would be able to afford a car.",,
Donald Trump,"Now, by the way, we’re going to see how that turns out.",,
Donald Trump,"But a lot of people agree with me, many people.",,
Donald Trump,The car has gotten so expensive because they have computers all over the place for an extra little bit of gasoline.,,
Donald Trump,And I’m okay with electric cars too.,,
Donald Trump,I think I’m all for electric cars.,,
Donald Trump,I’ve given big incentives for electric cars but what they’ve done in California is just crazy.,,
Chris Wallace,"All right, Vice president Biden.",,
